school_number_id,university,university_full,state,SD,region,division,uni_size,size_class,uni_type,department_umbrella,position,gender,number,collector,verified
58,PU,Purdue University,Indiana,n,midwest,e_n_central,41573,large,R1,math,instructor,female,1,dg,y
58,PU,Purdue University,Indiana,n,midwest,e_n_central,41573,large,R1,math,instructor,male,2,dg,y
58,PU,Purdue University,Indiana,n,midwest,e_n_central,41573,large,R1,physics ,instructor,female,1,dg,y
58,PU,Purdue University,Indiana,n,midwest,e_n_central,41573,large,R1,physics ,instructor,male,4,dg,y
58,PU,Purdue University,Indiana,n,midwest,e_n_central,41573,large,R1,physics ,tt,female,13,dg,y
58,PU,Purdue University,Indiana,n,midwest,e_n_central,41573,large,R1,physics ,tt,male,45,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,biology,instructor,female,7,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,biology,instructor,male,6,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,biology,tt,female,12,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,biology,tt,male,22,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,chemistry,instructor,female,7,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,chemistry,instructor,male,1,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,chemistry,tt,female,3,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,chemistry,tt,male,20,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,comp_sci,tt,female,3,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,comp_sci,tt,male,26,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,comp_sci,instructor,female,4,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,comp_sci,instructor,male,7,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,engineering,tt,female,21,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,engineering,tt,male,85,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,engineering,instructor,female,6,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,engineering,instructor,male,17,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,math,tt,female,3,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,math,tt,male,11,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,math,instructor,female,4,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,math,instructor,male,8,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,physics ,instructor,female,1,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,physics ,instructor,male,4,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,physics ,tt,female,6,dg,y
64,Rice,Rice University,Texas ,n,south,w_s_central,6740,medium,R1,physics ,tt,male,33,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,biology,tt,female,2,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,biology,tt,male,7,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,biology,instructor,female,0,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,biology,instructor,male,0,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,chemistry,tt,female,4,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,chemistry,tt,male,6,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,chemistry,instructor,female,0,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,chemistry,instructor,male,0,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,math,tt,female,0,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,math,tt,male,3,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,math,instructor,female,1,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,math,instructor,male,0,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,physics ,tt,female,1,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,physics ,tt,male,4,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,physics ,instructor,female,1,dg,y
96,Rider,Rider University,New Jersey,n,northeast,mid_atlantic,3630,medium,PUI,physics ,instructor,male,1,dg,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,tt,female,3,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,tt,male,8,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,instructor,female,3,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,instructor,male,3,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,tt,female,2,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,tt,male,11,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,instructor,female,1,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,biology,instructor,male,0,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,chemistry,tt,female,3,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,chemistry,tt,male,14,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,chemistry,instructor,female,3,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,chemistry,instructor,male,2,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,comp_sci,tt,female,5,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,comp_sci,tt,male,7,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,comp_sci,instructor,female,2,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,comp_sci,instructor,male,10,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,engineering,tt,female,13,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,engineering,tt,male,35,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,engineering,instructor,female,0,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,engineering,instructor,male,6,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,math,tt,female,5,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,math,tt,male,13,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,math,instructor,female,7,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,math,instructor,male,5,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,physics ,tt,female,1,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,physics ,tt,male,11,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,physics ,instructor,female,1,NS,y
88,Rowan,Rowan University,New Jersey,n,northeast,mid_atlantic,15900,large,R2,physics ,instructor,male,1,NS,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,biology,tt,male,13,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,biology,tt,female,17,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,biology,instructor,male,0,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,biology,instructor,female,1,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,chemistry,tt,male,17,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,chemistry,tt,female,7,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,chemistry,instructor,male,1,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,chemistry,instructor,female,3,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,comp_sci,tt,male,11,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,comp_sci,tt,female,5,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,comp_sci,instructor,male,1,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,comp_sci,instructor,female,0,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,engineering,tt,male,20,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,engineering,tt,female,7,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,engineering,instructor,male,0,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,engineering,instructor,female,1,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,math,tt,male,18,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,math,tt,female,9,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,math,instructor,male,0,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,math,instructor,female,0,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,physics,tt,male,6,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,physics,tt,female,2,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,physics,instructor,male,0,dg,y
22,SLU,Saint Louis University ,Missouri ,n,midwest,w_n_central,13000,large,R2,physics,instructor,female,0,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,biology,tt,female,7,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,biology,tt,male,15,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,biology,instructor,female,4,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,biology,instructor,male,2,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,chemistry,tt,female,2,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,chemistry,tt,male,9,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,chemistry,instructor,female,0,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,chemistry,instructor,male,1,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,comp_sci,tt,female,3,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,comp_sci,tt,male,10,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,comp_sci,instructor,female,0,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,comp_sci,instructor,male,2,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,engineering,tt,female,0,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,engineering,tt,male,11,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,engineering,instructor,female,2,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,engineering,instructor,male,10,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,math,tt,female,13,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,math,tt,male,17,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,math,instructor,female,5,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,math,instructor,male,0,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,physics ,tt,female,2,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,physics ,tt,male,7,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,physics ,instructor,female,1,dg,y
83,SHSU,Sam Houston State University,Texas,n,south,w_s_central,20000,large,R2,physics ,instructor,male,1,dg,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,engineering,instructor,female,4,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,engineering,instructor,male,20,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,engineering,tt,female,9,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,engineering,tt,male,60,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,math,instructor,female,2,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,math,instructor,male,5,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,math,tt,female,3,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,math,tt,male,8,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,physics,instructor,female,0,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,physics,instructor,male,1,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,physics,tt,female,0,ALL,y
3,MINES,South Dakota School of Mines,South Dakota,y,midwest,w_n_central,2100,small,PUI,physics,tt,male,11,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,biology,instructor,female,6,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,biology,instructor,male,3,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,biology,tt,female,4,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,biology,tt,male,16,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,chemistry,instructor,female,4,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,chemistry,instructor,male,0,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,chemistry,tt,female,1,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,chemistry,tt,male,9,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,math,instructor,female,8,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,math,instructor,male,5,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,math,tt,female,4,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,math,tt,male,14,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,physics,instructor,female,1,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,physics,instructor,male,1,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,physics,tt,female,0,ALL,y
2,SDSU,South Dakota State University,South Dakota,y,midwest,w_n_central,11000,large,R2,physics,tt,male,5,ALL,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,biology,tt,female,1,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,biology,tt,male,8,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,biology,instructor,female,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,biology,instructor,male,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,chemistry,tt,female,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,chemistry,tt,male,3,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,chemistry,instructor,female,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,chemistry,instructor,male,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,comp_sci,tt,female,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,comp_sci,tt,male,7,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,comp_sci,instructor,female,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,comp_sci,instructor,male,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,math,tt,female,2,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,math,tt,male,3,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,math,instructor,female,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,math,instructor,male,0,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,physics ,tt,female,1,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,physics ,tt,male,1,dg,y
111,SNO,Southern University at New Orleans,Louisiana,n,south,w_s_central,3100,medium,PUI,physics ,instructor,female,0,dg,y
